Year,Zone,Sub Region,District,Division 1 - Boys,Division 1 - Girls,Division 1 - Total,Division 2 - Boys,Division 2 - Girls,Division 2 - Total,Division 3 - Boys,Division 3 - Girls,Division 3 - Total,Division 4 - Boys,Division 4 - Girls,Division 4 - Total,Division U - Boys,Division U - Girls,Division U - Total,Division X - Boys,Division X - Girls,Division X - Total,Registered - Boys,Registered - Girls,Registered - Total,Sat - Boys,Sat - Girls,Sat - Total,Passed - Boys,Passed - Girls,Passed - Total,Pass Rate - Boys,Pass Rate - Girls,Pass Rate - Total,Pass Division 1_2_3 Boys,Pass Division 1_2_3 Girls,Pass Division 1_2_3 Total,Pass Rate Division 1_2_3 Boys,Pass Rate Division 1_2_3 Girls,Pass Rate Division 1_2_3 Total,Pass Rate Division 1 Boys,Pass Rate Division 1 Girls,Pass Rate Division 1 Total,Failure Rate -  Boys,Failure Rate - Girls,Failure Rate - Total,Abseentism Rate - Boys,Abseentism Rate - Girls,Abseentism Rate - Total
2025,,,KIBOGA,155,121,276,813,1000,1813,311,402,713,134,204,338,98,138,236,37,35,72,1548,1900,3448,1511,1865,3376,1413,1727,3140,93.51%,92.60%,93.01%,1279,1523,2802,84.65%,81.66%,83.00%,10.26%,6.49%,8.18%,9.13%,7.40%,6.99%,2.39%,1.84%,2.09%
2025,,,KIBUKU,89,44,133,841,744,1585,703,763,1466,487,610,1097,330,411,741,19,34,53,2469,2606,5075,2450,2572,5022,2120,2161,4281,86.53%,84.02%,85.24%,1633,1551,3184,66.65%,60.30%,63.40%,3.63%,1.71%,2.65%,16.78%,15.98%,14.76%,0.77%,1.30%,1.04%
2025,,Bunyoro,KIKUUBE,156,88,244,1055,894,1949,547,602,1149,260,365,625,262,354,616,60,73,133,2340,2376,4716,2280,2303,4583,2018,1949,3967,88.51%,84.63%,86.56%,1758,1584,3342,77.11%,68.78%,72.92%,6.84%,3.82%,5.32%,15.53%,15.37%,13.44%,2.56%,3.07%,2.82%
2025,,,KIRA_M_C,1249,1301,2550,1940,2442,4382,364,427,791,166,232,398,124,137,261,26,42,68,3869,4581,8450,3843,4539,8382,3719,4402,8121,96.77%,96.98%,96.89%,3553,4170,7723,92.45%,91.87%,92.14%,32.50%,28.66%,30.42%,3.56%,3.02%,3.11%,0.67%,0.92%,0.80%
2025,,Ankole,KIRUHURA,308,284,592,1126,1218,2344,115,171,286,35,42,77,4,18,22,14,23,37,1602,1756,3358,1588,1733,3321,1584,1715,3299,99.75%,98.96%,99.34%,1549,1673,3222,97.54%,96.54%,97.02%,19.40%,16.39%,17.83%,1.13%,1.04%,0.66%,0.87%,1.31%,1.10%
2025,,,KIRYANDONGO,232,114,346,1479,1024,2503,756,787,1543,291,299,590,255,378,633,19,22,41,3032,2624,5656,3013,2602,5615,2758,2224,4982,91.54%,85.47%,88.73%,2467,1925,4392,81.88%,73.98%,78.22%,7.70%,4.38%,6.16%,12.55%,14.53%,11.27%,0.63%,0.84%,0.72%
2025,,,KISORO_M_C,166,182,348,225,372,597,16,31,47,4,10,14,0,0,0,3,6,9,414,601,1015,411,595,1006,411,595,1006,100.00%,100.00%,100.00%,407,585,992,99.03%,98.32%,98.61%,40.39%,30.59%,34.59%,0.00%,0.00%,0.00%,0.72%,1.00%,0.89%
2025,,,KISORO,180,145,325,943,1201,2144,497,699,1196,321,560,881,247,476,723,40,40,80,2228,3121,5349,2188,3081,5269,1941,2605,4546,88.71%,84.55%,86.28%,1620,2045,3665,74.04%,66.37%,69.56%,8.23%,4.71%,6.17%,21.76%,15.45%,13.72%,1.80%,1.28%,1.50%
2025,,,KITAGWENDA,151,186,337,774,909,1683,261,318,579,93,106,199,32,55,87,26,15,41,1337,1589,2926,1311,1574,2885,1279,1519,2798,97.56%,96.51%,96.98%,1186,1413,2599,90.47%,89.77%,90.09%,11.52%,11.82%,11.68%,4.20%,3.49%,3.02%,1.94%,0.94%,1.40%
2025,,Acholi,KITGUM_M_C,119,105,224,349,324,673,35,64,99,12,16,28,16,14,30,3,0,3,534,523,1057,531,523,1054,515,509,1024,96.99%,97.32%,97.15%,503,493,996,94.73%,94.26%,94.50%,22.41%,20.08%,21.25%,2.64%,2.68%,2.85%,0.56%,0.00%,0.28%
2025,,Acholi,KITGUM,20,11,31,401,251,652,460,391,851,290,237,527,379,452,831,18,29,47,1568,1371,2939,1550,1342,2892,1171,890,2061,75.55%,66.32%,71.27%,881,653,1534,56.84%,48.66%,53.04%,1.29%,0.82%,1.07%,29.16%,33.68%,28.73%,1.15%,2.12%,1.60%
2025,,West Nile,KOBOKO_M_C,66,32,98,436,318,754,238,310,548,78,121,199,103,129,232,5,13,18,926,923,1849,921,910,1831,818,781,1599,88.82%,85.82%,87.33%,740,660,1400,80.35%,72.53%,76.46%,7.17%,3.52%,5.35%,14.01%,14.18%,12.67%,0.54%,1.41%,0.97%
2025,,West Nile,KOBOKO,7,3,10,379,195,574,442,341,783,219,154,373,194,262,456,44,38,82,1285,993,2278,1241,955,2196,1047,693,1740,84.37%,72.57%,79.23%,828,539,1367,66.72%,56.44%,62.25%,0.56%,0.31%,0.46%,21.11%,27.43%,20.77%,3.42%,3.83%,3.60%
2025,,,KOLE,85,30,115,751,583,1334,438,455,893,236,252,488,283,352,635,5,19,24,1798,1691,3489,1793,1672,3465,1510,1320,2830,84.22%,78.95%,81.67%,1274,1068,2342,71.05%,63.88%,67.59%,4.74%,1.79%,3.32%,19.63%,21.05%,18.33%,0.28%,1.12%,0.69%
2025,,Karamoja,KOTIDO_M_C,27,26,53,151,131,282,31,42,73,11,14,25,0,3,3,3,1,4,223,217,440,220,216,436,220,213,433,100.00%,98.61%,99.31%,209,199,408,95.00%,92.13%,93.58%,12.27%,12.04%,12.16%,1.36%,1.39%,0.69%,1.35%,0.46%,0.91%
2025,,Karamoja,KOTIDO,11,0,11,128,47,175,63,54,117,18,15,33,13,20,33,4,1,5,237,137,374,233,136,369,220,116,336,94.42%,85.29%,91.06%,202,101,303,86.70%,74.26%,82.11%,4.72%,0.00%,2.98%,8.58%,14.71%,8.94%,1.69%,0.73%,1.34%
2025,,,KUMI_M_C,135,119,254,269,316,585,57,77,134,22,34,56,25,50,75,1,2,3,509,598,1107,508,596,1104,483,546,1029,95.08%,91.61%,93.21%,461,512,973,90.75%,85.91%,88.13%,26.57%,19.97%,23.01%,9.84%,8.39%,6.79%,0.20%,0.33%,0.27%
2025,,,KUMI,113,63,176,1061,1207,2268,634,697,1331,270,360,630,220,279,499,7,10,17,2305,2616,4921,2298,2606,4904,2078,2327,4405,90.43%,89.29%,89.82%,1808,1967,3775,78.68%,75.48%,76.98%,4.92%,2.42%,3.59%,12.14%,10.71%,10.18%,0.30%,0.38%,0.35%
2025,,,KWANIA,83,31,114,668,570,1238,252,296,548,120,132,252,132,148,280,6,11,17,1261,1188,2449,1255,1177,2432,1123,1029,2152,89.48%,87.43%,88.49%,1003,897,1900,79.92%,76.21%,78.13%,6.61%,2.63%,4.69%,11.79%,12.57%,11.51%,0.48%,0.93%,0.69%
2025,,,KWEEN,32,32,64,460,441,901,303,345,648,146,250,396,123,239,362,2,4,6,1066,1311,2377,1064,1307,2371,941,1068,2009,88.44%,81.71%,84.73%,795,818,1613,74.72%,62.59%,68.03%,3.01%,2.45%,2.70%,22.46%,18.29%,15.27%,0.19%,0.31%,0.25%
2025,,,KYANKWANZI,362,364,726,1195,1393,2588,269,302,571,103,139,242,31,35,66,37,37,74,1997,2270,4267,1960,2233,4193,1929,2198,4127,98.42%,98.43%,98.43%,1826,2059,3885,93.16%,92.21%,92.65%,18.47%,16.30%,17.31%,1.79%,1.57%,1.57%,1.85%,1.63%,1.73%
2025,,,KYEGEGWA,201,139,340,1543,1607,3150,612,742,1354,314,391,705,202,314,516,40,42,82,2912,3235,6147,2872,3193,6065,2670,2879,5549,92.97%,90.17%,91.49%,2356,2488,4844,82.03%,77.92%,79.87%,7.00%,4.35%,5.61%,10.93%,9.83%,8.51%,1.37%,1.30%,1.33%
2025,,,KYENJOJO,118,100,218,1372,1381,2753,950,1008,1958,663,779,1442,897,1137,2034,33,38,71,4033,4443,8476,4000,4405,8405,3103,3268,6371,77.58%,74.19%,75.80%,2440,2489,4929,61.00%,56.50%,58.64%,2.95%,2.27%,2.59%,28.43%,25.81%,24.20%,0.82%,0.86%,0.84%
2025,,,KYOTERA,670,575,1245,1809,2230,4039,409,484,893,176,182,358,60,77,137,75,61,136,3199,3609,6808,3124,3548,6672,3064,3471,6535,98.08%,97.83%,97.95%,2888,3289,6177,92.45%,92.70%,92.58%,21.45%,16.21%,18.66%,2.46%,2.17%,2.05%,2.34%,1.69%,2.00%
2025,,Acholi,LAMWO,18,10,28,626,313,939,556,448,1004,294,226,520,279,327,606,27,18,45,1800,1342,3142,1773,1324,3097,1494,997,2491,84.26%,75.30%,80.43%,1200,771,1971,67.68%,58.23%,63.64%,1.02%,0.76%,0.90%,18.44%,24.70%,19.57%,1.50%,1.34%,1.43%
2025,,,LIRA_M_C,580,464,1044,1359,1502,2861,281,422,703,100,191,291,203,138,341,30,27,57,2553,2744,5297,2523,2717,5240,2320,2579,4899,91.95%,94.92%,93.49%,2220,2388,4608,87.99%,87.89%,87.94%,22.99%,17.08%,19.92%,5.47%,5.08%,6.51%,1.18%,0.98%,1.08%
2025,,,LIRA,56,18,74,691,555,1246,367,399,766,183,192,375,256,318,574,9,18,27,1562,1500,3062,1553,1482,3035,1297,1164,2461,83.52%,78.54%,81.09%,1114,972,2086,71.73%,65.59%,68.73%,3.61%,1.21%,2.44%,20.48%,21.46%,18.91%,0.58%,1.20%,0.88%
2025,,,LUGAZI_M_C,244,216,460,777,947,1724,265,333,598,133,187,320,141,165,306,35,26,61,1595,1874,3469,1560,1848,3408,1419,1683,3102,90.96%,91.07%,91.02%,1286,1496,2782,82.44%,80.95%,81.63%,15.64%,11.69%,13.50%,10.58%,8.93%,8.98%,2.19%,1.39%,1.76%
2025,,Busoga,LUUKA,82,92,174,992,1220,2212,735,971,1706,431,575,1006,356,452,808,37,46,83,2633,3356,5989,2596,3310,5906,2240,2858,5098,86.29%,86.34%,86.32%,1809,2283,4092,69.68%,68.97%,69.29%,3.16%,2.78%,2.95%,17.41%,13.66%,13.68%,1.41%,1.37%,1.39%
2025,,,LUWERO,988,1001,1989,4275,5077,9352,1229,1548,2777,578,754,1332,484,505,989,152,129,281,7706,9014,16720,7554,8885,16439,7070,8380,15450,93.59%,94.32%,93.98%,6492,7626,14118,85.94%,85.83%,85.88%,13.08%,11.27%,12.10%,6.69%,5.68%,6.02%,1.97%,1.43%,1.68%
2025,,,LWENGO,464,452,916,1728,2198,3926,596,853,1449,277,384,661,186,278,464,73,69,142,3324,4234,7558,3251,4165,7416,3065,3887,6952,94.28%,93.33%,93.74%,2788,3503,6291,85.76%,84.11%,84.83%,14.27%,10.85%,12.35%,8.55%,6.67%,6.26%,2.20%,1.63%,1.88%
2025,,,LYANTONDE,146,173,319,599,717,1316,166,229,395,42,88,130,14,17,31,21,20,41,988,1244,2232,967,1224,2191,953,1207,2160,98.55%,98.61%,98.59%,911,1119,2030,94.21%,91.42%,92.65%,15.10%,14.13%,14.56%,1.76%,1.39%,1.41%,2.13%,1.61%,1.84%
2025,,West Nile,MADI_OKOLLO,1,0,1,240,65,305,432,213,645,175,99,274,277,229,506,31,29,60,1156,635,1791,1125,606,1731,848,377,1225,75.38%,62.21%,70.77%,673,278,951,59.82%,45.87%,54.94%,0.09%,0.00%,0.06%,20.36%,37.79%,29.23%,2.68%,4.57%,3.35%
2025,,,MAKINDYE,1257,1271,2528,2884,3191,6075,515,635,1150,273,374,647,202,196,398,34,59,93,5165,5726,10891,5131,5667,10798,4929,5471,10400,96.06%,96.54%,96.31%,4656,5097,9753,90.74%,89.94%,90.32%,24.50%,22.43%,23.41%,3.82%,3.46%,3.69%,0.66%,1.03%,0.85%
2025,,,SSABAGABO,0,0,0,0,0,0,381,635,1016,273,322,595,383,467,850,17,19,36,1054,1443,2497,1037,1424,2461,654,957,1611,63.07%,67.21%,65.46%,381,635,1016,36.74%,44.59%,41.28%,0.00%,0.00%,0.00%,45.03%,32.79%,34.54%,1.61%,1.32%,1.44%
2025,,,MANAFWA,56,33,89,465,483,948,381,529,910,213,322,535,383,467,850,17,36,53,1515,1870,3385,1498,1834,3332,1115,1367,2482,74.43%,74.54%,74.49%,902,1045,1947,60.21%,56.98%,58.43%,3.74%,1.80%,2.67%,31.17%,25.46%,25.51%,1.12%,1.93%,1.57%
2025,,West Nile,MARACHA,38,9,47,604,299,903,480,362,842,221,226,447,150,128,278,33,18,51,1526,1042,2568,1493,1024,2517,1343,896,2239,89.95%,87.50%,88.96%,1122,670,1792,75.15%,65.43%,71.20%,2.55%,0.88%,1.87%,8.57%,12.50%,11.04%,2.16%,1.73%,1.99%
2025,,,MASAKA_CITY,1207,1062,2269,1703,2179,3882,349,425,774,162,216,378,111,143,254,40,40,80,3572,4065,7637,3532,4025,7557,3421,3882,7303,96.86%,96.45%,96.64%,3259,3666,6925,92.27%,91.08%,91.64%,34.17%,26.39%,30.03%,4.05%,3.55%,3.36%,1.12%,0.98%,1.05%
2025,,,MASAKA,152,177,329,692,908,1600,169,229,398,114,131,245,51,47,98,31,23,54,1209,1515,2724,1178,1492,2670,1127,1445,2572,95.67%,96.85%,96.33%,1013,1314,2327,85.99%,88.07%,87.15%,12.90%,11.86%,12.32%,3.99%,3.15%,3.67%,2.56%,1.52%,1.98%
2025,,Bunyoro,MASINDI_M_C,176,138,314,647,700,1347,139,226,365,42,88,130,30,45,75,4,9,13,1038,1206,2244,1034,1197,2231,1004,1152,2156,97.10%,96.24%,96.64%,962,1064,2026,93.04%,88.89%,90.81%,17.02%,11.53%,14.07%,4.35%,3.76%,3.36%,0.39%,0.75%,0.58%
2025,,Bunyoro,MASINDI,104,52,156,849,829,1678,341,432,773,139,187,326,151,198,349,11,13,24,1595,1711,3306,1584,1698,3282,1433,1500,2933,90.47%,88.34%,89.37%,1294,1313,2607,81.69%,77.33%,79.43%,6.57%,3.06%,4.75%,12.50%,11.66%,10.63%,0.69%,0.76%,0.73%
2025,,Busoga,MAYUGE,263,212,475,2170,2327,4497,1371,1638,3009,802,1007,1809,621,760,1381,84,113,197,5311,6057,11368,5227,5944,11171,4606,5184,9790,88.12%,87.21%,87.64%,3804,4177,7981,72.78%,70.27%,71.44%,5.03%,3.57%,4.25%,14.54%,12.79%,12.36%,1.58%,1.87%,1.73%
2025,,,MBALE_M_C,431,353,784,1499,1750,3249,604,858,1462,326,549,875,457,488,945,30,36,66,3347,4034,7381,3317,3998,7315,2860,3510,6370,86.22%,87.79%,87.08%,2534,2961,5495,76.39%,74.06%,75.12%,12.99%,8.83%,10.72%,14.71%,12.21%,12.92%,0.90%,0.89%,0.89%
2025,,,MBALE,120,121,241,910,1039,1949,700,885,1585,284,435,719,372,446,818,19,39,58,2405,2965,5370,2386,2926,5312,2014,2480,4494,84.41%,84.76%,84.60%,1730,2045,3775,72.51%,69.89%,71.07%,5.03%,4.14%,4.54%,18.69%,15.24%,15.40%,0.79%,1.32%,1.08%
2025,,Ankole,MBARARA_M_C,1241,1057,2298,1515,1795,3310,163,216,379,59,67,126,37,38,75,33,31,64,3048,3204,6252,3015,3173,6188,2978,3135,6113,98.77%,98.80%,98.79%,2919,3068,5987,96.82%,96.69%,96.75%,41.16%,33.31%,37.14%,1.26%,1.20%,1.21%,1.08%,0.97%,1.02%
2025,,Ankole,MBARARA,526,525,1051,960,1216,2176,77,108,185,21,33,54,9,10,19,17,15,32,1610,1907,3517,1593,1892,3485,1584,1882,3466,99.44%,99.47%,99.45%,1563,1849,3412,98.12%,97.73%,97.91%,33.02%,27.75%,30.16%,0.63%,0.53%,0.55%,1.06%,0.79%,0.91%
2025,,Ankole,MITOOMA,332,354,686,1281,1546,2827,340,413,753,160,167,327,99,104,203,24,28,52,2236,2612,4848,2212,2584,4796,2113,2480,4593,95.52%,95.98%,95.77%,1953,2313,4266,88.29%,89.51%,88.95%,15.01%,13.70%,14.30%,4.70%,4.02%,4.23%,1.07%,1.07%,1.07%
2025,,,MITIYANA_M_C,230,162,392,892,1051,1943,319,377,696,143,210,353,219,213,432,34,28,62,1837,2041,3878,1803,2013,3816,1584,1800,3384,87.85%,89.42%,88.68%,1441,1590,3031,79.92%,78.99%,79.43%,12.76%,8.05%,10.27%,11.81%,10.58%,11.32%,1.85%,1.37%,1.60%
2025,,,MITIYANA,464,511,975,1794,2109,3903,528,682,1210,269,333,602,249,344,593,84,97,181,3388,4076,7464,3304,3979,7283,3055,3635,6690,92.46%,91.35%,91.86%,2786,3302,6088,84.32%,82.99%,83.59%,14.04%,12.84%,13.39%,10.41%,8.65%,8.14%,2.48%,2.38%,2.42%
2025,,Karamoja,MOROTO_M_C,19,10,29,59,78,137,17,23,40,8,1,9,9,9,18,8,4,12,120,125,245,112,121,233,103,112,215,91.96%,92.56%,92.27%,95,111,206,84.82%,91.74%,88.41%,16.96%,8.26%,12.45%,8.04%,7.44%,7.73%,6.67%,3.20%,4.90%
2025,,Karamoja,MOROTO,29,13,42,386,381,767,40,44,84,17,17,34,4,3,7,7,4,11,483,462,945,476,458,934,472,455,927,99.16%,99.34%,99.25%,455,438,893,95.59%,95.63%,95.61%,6.09%,2.84%,4.50%,0.63%,0.66%,0.75%,1.45%,0.87%,1.16%
2025,,,MOYO,19,16,35,247,211,458,330,292,622,173,201,374,144,178,322,3,4,7,916,902,1818,913,898,1811,769,720,1489,84.23%,80.18%,82.22%,596,519,1115,65.28%,57.80%,61.57%,2.08%,1.78%,1.93%,19.50%,19.82%,17.78%,0.33%,0.44%,0.39%
2025,,,MPIGI,738,660,1398,3040,3603,6643,633,793,1426,288,362,650,184,215,399,92,68,160,4975,5701,10676,4883,5633,10516,4699,5418,10117,96.23%,96.18%,96.21%,4411,5056,9467,90.33%,89.76%,90.02%,15.11%,11.72%,13.29%,4.40%,3.82%,3.79%,1.85%,1.19%,1.50%
2025,,,MUBENDE_M_C,175,124,299,521,595,1116,170,236,406,102,126,228,100,113,213,15,12,27,1083,1206,2289,1068,1194,2262,968,1081,2049,90.64%,90.54%,90.58%,866,955,1821,81.09%,79.98%,80.50%,16.39%,10.39%,13.22%,10.58%,9.46%,9.42%,1.39%,1.00%,1.18%
2025,,,MUBENDE,192,123,315,1536,1828,3364,573,760,1333,280,343,623,175,235,410,52,62,114,2808,3351,6159,2756,3289,6045,2581,3054,5635,93.65%,92.85%,93.22%,2301,2711,5012,83.49%,82.43%,82.91%,6.97%,3.74%,5.21%,8.53%,7.15%,6.78%,1.85%,1.85%,1.85%
2025,,,MUKONO_M_C,1379,1164,2543,1821,2194,4015,305,400,705,132,175,307,99,105,204,25,32,57,3761,4070,7831,3736,4038,7774,3637,3933,7570,97.35%,97.40%,97.38%,3505,3758,7263,93.82%,93.07%,93.43%,36.91%,28.83%,32.71%,2.81%,2.60%,2.62%,0.66%,0.79%,0.73%
2025,,,MUKONO,1231,1494,2725,3898,4721,8619,1208,1512,2720,508,795,1303,449,600,1049,137,131,268,7431,9253,16684,7294,9122,16416,6845,8522,15367,93.84%,93.42%,93.61%,6337,7727,14064,86.88%,84.71%,85.67%,16.88%,16.38%,16.60%,8.23%,6.58%,6.39%,1.84%,1.42%,1.61%
2025,,Karamoja,NABILATUK,13,0,13,72,195,267,65,65,130,18,30,48,9,20,29,7,2,9,184,312,496,177,310,487,168,290,458,94.92%,93.55%,94.05%,150,260,410,84.75%,83.87%,84.19%,7.34%,0.00%,2.67%,11.30%,6.45%,5.95%,3.80%,0.64%,1.81%
2025,,Karamoja,NAPAKIRIPIRIT,10,0,10,120,85,205,83,58,141,25,30,55,35,27,62,3,2,5,276,202,478,273,200,473,238,173,411,87.18%,86.50%,86.89%,213,143,356,78.02%,71.50%,75.26%,3.66%,0.00%,2.11%,9.89%,13.50%,13.11%,1.09%,0.99%,1.05%
2025,,,NAKASEKE,334,324,658,1707,2112,3819,431,490,921,169,215,384,85,139,224,48,52,100,2774,3332,6106,2726,3280,6006,2641,3141,5782,96.88%,95.76%,96.27%,2472,2926,5398,90.68%,89.21%,89.88%,12.25%,9.88%,10.96%,5.10%,4.24%,3.73%,1.73%,1.56%,1.64%
2025,,,NAKASONGOLA,148,152,300,861,1001,1862,444,581,1025,225,317,542,266,361,627,49,66,115,1993,2478,4471,1944,2412,4356,1678,2051,3729,86.32%,85.03%,85.61%,1453,1734,3187,74.74%,71.89%,73.16%,7.61%,6.30%,6.89%,18.57%,14.97%,14.39%,2.46%,2.66%,2.57%
2025,,Busoga,NAMAYINGO,183,155,338,1222,1116,2338,540,527,1067,254,266,520,94,100,194,6,12,18,2299,2176,4475,2293,2164,4457,2199,2064,4263,95.90%,95.38%,95.65%,1945,1798,3743,84.82%,83.09%,83.98%,7.98%,7.16%,7.58%,4.36%,4.62%,4.35%,0.26%,0.55%,0.40%
2025,,,NAMISINDWA,85,50,135,690,734,1424,666,742,1408,344,487,831,449,619,1068,24,41,65,2258,2673,4931,2234,2632,4866,1785,2013,3798,79.90%,76.48%,78.05%,1441,1526,2967,64.50%,57.98%,60.97%,3.80%,1.90%,2.77%,27.71%,23.52%,21.95%,1.06%,1.53%,1.32%
2025,,Busoga,NAMUTUMBA,160,164,324,1385,1677,3062,759,884,1643,290,365,655,182,199,381,10,13,23,2786,3302,6088,2776,3289,6065,2594,3090,5684,93.44%,93.95%,93.72%,2304,2725,5029,83.00%,82.85%,82.92%,5.76%,4.99%,5.34%,7.17%,6.05%,6.28%,0.36%,0.39%,0.38%
2025,,,NANSANA_M_C,1154,983,2137,3805,4497,8302,896,1158,2054,358,500,858,350,367,717,85,77,162,6648,7582,14230,6563,7505,14068,6213,7138,13351,94.67%,95.11%,94.90%,5855,6638,12493,89.21%,88.45%,88.80%,17.58%,13.10%,15.19%,5.59%,4.89%,5.10%,1.28%,1.02%,1.14%
2025,,Karamoja,NAPAK,17,10,27,259,258,517,117,122,239,22,29,51,35,36,71,6,5,11,456,460,916,450,455,905,415,419,834,92.22%,92.09%,92.15%,393,390,783,87.33%,85.71%,86.52%,3.78%,2.20%,2.98%,8.00%,7.91%,7.85%,1.32%,1.09%,1.20%
2025,,West Nile,NEBBI_M_C,18,26,44,168,128,296,124,115,239,40,47,87,34,32,66,5,12,17,389,360,749,384,348,732,350,316,666,91.15%,90.80%,90.98%,310,269,579,80.73%,77.30%,79.10%,4.69%,7.47%,6.01%,8.33%,9.20%,9.02%,1.29%,3.33%,2.27%
2025,,West Nile,NEBBI,20,4,24,529,245,774,624,346,970,214,142,356,161,140,301,12,11,23,1560,888,2448,1548,877,2425,1387,737,2124,89.60%,84.04%,87.59%,1173,595,1768,75.78%,67.84%,72.91%,1.29%,0.46%,0.99%,9.04%,15.96%,12.41%,0.77%,1.24%,0.94%
2025,,,NGORA,68,41,109,651,636,1287,502,550,1052,274,353,627,334,426,760,8,8,16,1837,2014,3851,1829,2006,3835,1495,1580,3075,81.74%,78.76%,80.18%,1221,1227,2448,66.76%,61.17%,63.83%,3.72%,2.04%,2.84%,23.29%,21.24%,19.82%,0.44%,0.40%,0.42%
2025,,,NJERU_M_C,316,327,643,1048,1245,2293,361,438,799,192,267,459,253,272,525,24,27,51,2194,2576,4770,2170,2549,4719,1917,2277,4194,88.34%,89.33%,88.87%,1725,2010,3735,79.49%,78.85%,79.15%,14.56%,12.83%,13.63%,12.53%,10.67%,11.13%,1.09%,1.05%,1.07%
2025,,,NTOROKO,63,54,117,545,557,1102,86,82,168,21,21,42,7,6,13,15,21,36,737,741,1478,722,720,1442,715,714,1429,99.03%,99.17%,99.10%,694,693,1387,96.12%,96.25%,96.19%,8.73%,7.50%,8.11%,0.83%,0.83%,0.90%,2.04%,2.83%,2.44%
2025,,Ankole,NTUNGAMO_M_C,154,150,304,146,182,328,5,2,7,0,0,0,0,0,0,0,0,0,305,334,639,305,334,639,305,334,639,100.00%,100.00%,100.00%,305,334,639,100.00%,100.00%,100.00%,50.49%,44.91%,47.57%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2025,,Ankole,NTUNGAMO,902,815,1717,2945,3510,6455,852,1140,1992,409,591,1000,309,436,745,64,59,123,5481,6551,12032,5417,6492,11909,5108,6056,11164,94.30%,93.28%,93.74%,4699,5465,10164,86.75%,84.18%,85.35%,16.65%,12.55%,14.42%,8.05%,6.72%,6.26%,1.17%,0.90%,1.02%
2025,,Acholi,NWOYA,54,52,106,511,280,791,392,442,834,174,187,361,127,226,353,20,20,40,1278,1207,2485,1258,1187,2445,1131,961,2092,89.90%,80.96%,85.56%,957,774,1731,76.07%,65.21%,70.80%,4.29%,4.38%,4.34%,17.97%,19.04%,14.44%,1.56%,1.66%,1.61%
2025,,West Nile,OBONGI,2,0,2,304,397,701,473,375,848,246,206,452,235,365,600,11,5,16,1271,1348,2619,1260,1343,2603,1025,978,2003,81.35%,72.82%,76.95%,779,772,1551,61.83%,57.48%,59.59%,0.16%,0.00%,0.08%,28.97%,27.18%,23.05%,0.87%,0.37%,0.61%
2025,,Acholi,OMORO,83,43,126,728,456,1184,313,476,789,223,208,431,227,342,569,12,17,29,1586,1542,3128,1574,1525,3099,1347,1183,2530,85.58%,77.57%,81.64%,1124,975,2099,71.41%,63.93%,67.73%,5.27%,2.82%,4.07%,21.73%,22.43%,18.36%,0.76%,1.10%,0.93%
2025,,,OTUKE,21,7,28,405,332,737,167,134,301,96,114,210,120,156,276,18,13,31,827,756,1583,809,743,1552,689,587,1276,85.17%,79.00%,82.22%,593,473,1066,73.30%,63.66%,68.69%,2.60%,0.94%,1.80%,19.28%,21.00%,17.78%,2.18%,1.72%,1.96%
2025,,,OYAM,116,55,171,1065,728,1793,827,722,1549,434,403,837,573,709,1282,34,37,71,3049,2654,5703,3015,2617,5632,2442,1908,4350,81.00%,72.91%,77.24%,2008,1505,3513,66.60%,57.51%,62.38%,3.85%,2.10%,3.04%,23.52%,27.09%,22.76%,1.12%,1.39%,1.24%
2025,,Acholi,PADER,52,43,95,793,554,1347,512,410,922,239,246,485,256,350,606,26,24,50,1878,1627,3505,1852,1603,3455,1596,1253,2849,86.18%,78.17%,82.46%,1357,1007,2364,73.27%,62.82%,68.42%,2.81%,2.68%,2.75%,18.90%,21.83%,17.54%,1.38%,1.48%,1.43%
2025,,West Nile,PAKWACH,27,11,38,648,308,956,462,326,788,156,162,318,155,158,313,17,11,28,1465,976,2441,1448,965,2413,1293,807,2100,89.30%,83.63%,87.03%,1137,645,1782,78.52%,66.84%,73.85%,1.86%,1.14%,1.57%,10.91%,16.37%,12.97%,1.16%,1.13%,1.15%
2025,,,PALLISA,69,29,98,995,787,1782,949,941,1890,488,651,1139,576,709,1285,19,27,46,3096,3144,6240,3077,3117,6194,2501,2408,4909,81.28%,77.25%,79.25%,2013,1757,3770,65.42%,56.37%,60.87%,2.24%,0.93%,1.58%,23.04%,22.75%,20.75%,0.61%,0.86%,0.74%
2025,,,RAKAI,350,342,692,1598,2078,3676,293,416,709,105,165,270,53,58,111,50,67,117,2449,3126,5575,2399,3059,5458,2346,3001,5347,97.79%,98.10%,97.97%,2241,2836,5077,93.41%,92.71%,93.02%,14.59%,11.18%,12.68%,2.42%,1.90%,2.03%,2.04%,2.14%,2.10%
2025,,,RUBANDA,134,136,270,716,981,1697,306,542,848,163,312,475,82,182,264,27,47,74,1428,2200,3628,1401,2153,3554,1319,1971,3290,94.15%,91.55%,92.57%,1156,1659,2815,82.51%,77.06%,79.21%,9.56%,6.32%,7.60%,12.99%,8.45%,7.43%,1.89%,2.14%,2.04%
